Districts,Year,Flood_Frequency,Mean_Duration,Mean_Severity,AFSI,Dist_Name_x,Human_fatality,Human_injured,Population,Mean_Flood_Duration,Dist_Name_y,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Population_Exposure_Ratio,Flood_Risk_Index,Area_Exposure,Severity_Score
Chirang,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Baksa,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Marigaon,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Bongaigaon,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Kamrup Metro,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Dima Hasao,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Cachar,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Karimganj,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Hailakandi,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Charaideo,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Majuli,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Biswanath,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Hojai,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
South Salmara Mancachar,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Karbi Anglong,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
West Karbi Anglong,1987,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
Tinsukia,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Dibrugarh,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Sivasagar,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Golaghat,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Udalguri,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Chirang,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Baksa,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Nagaon,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kokrajhar,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Darrang,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Marigaon,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kamrup,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Bongaigaon,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Dhubri,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Kamrup Metro,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Dima Hasao,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Cachar,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Karimganj,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Hailakandi,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Charaideo,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Majuli,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Biswanath,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Hojai,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
South Salmara Mancachar,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Karbi Anglong,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
West Karbi Anglong,1997,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
Sivasagar,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Golaghat,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Udalguri,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Chirang,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Baksa,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Nagaon,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Kokrajhar,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Marigaon,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Kamrup,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Bongaigaon,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Kamrup Metro,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Goalpara,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Dima Hasao,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Karimganj,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Hailakandi,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Charaideo,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Majuli,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Biswanath,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Hojai,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
South Salmara Mancachar,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Karbi Anglong,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
West Karbi Anglong,1998,2,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,42.00240976,18263.97663,
Tinsukia,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Dhemaji,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Dibrugarh,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Lakhimpur,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Sivasagar,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Jorhat,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Sonitpur,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Golaghat,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Udalguri,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Chirang,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Baksa,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Kokrajhar,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Darrang,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Barpeta,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Nalbari,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Marigaon,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Kamrup,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Bongaigaon,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Dhubri,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Kamrup Metro,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Goalpara,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Dima Hasao,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Cachar,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Karimganj,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Hailakandi,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Charaideo,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Majuli,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Biswanath,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Hojai,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
South Salmara Mancachar,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Karbi Anglong,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
West Karbi Anglong,2002,1,50,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,50.00286876,18263.97663,
Tinsukia,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Dibrugarh,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Sivasagar,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Jorhat,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Golaghat,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Udalguri,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Chirang,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Baksa,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Kokrajhar,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Darrang,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Barpeta,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Nalbari,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Marigaon,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Bongaigaon,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Dhubri,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Kamrup Metro,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Goalpara,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Dima Hasao,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Cachar,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Karimganj,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Hailakandi,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Charaideo,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Majuli,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Biswanath,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Hojai,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
South Salmara Mancachar,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
West Karbi Anglong,2003,1,44,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,44.00252451,18263.97663,
Tinsukia,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Dhemaji,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Dibrugarh,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Lakhimpur,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Sivasagar,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Jorhat,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Sonitpur,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Golaghat,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Udalguri,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Chirang,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Baksa,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Nagaon,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Kokrajhar,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Darrang,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Nalbari,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Marigaon,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Kamrup,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Dhubri,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Kamrup Metro,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Goalpara,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Dima Hasao,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Cachar,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Karimganj,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Hailakandi,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Charaideo,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Majuli,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Biswanath,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Hojai,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
South Salmara Mancachar,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Karbi Anglong,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
West Karbi Anglong,2004,1,19,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,19.00109013,18263.97663,
Tiruchirappalli,1984,1,1,,,Tiruchirappalli,85,53,3072981,6,Tiruchirappalli,2.799798931,0.030082563,2.769716368,2.77E-05,1.00002766,85112.85774,
Tirunelveli,1979,1,7,,,Tirunelveli,3,0,1871307,1,Tirunelveli,0.61478851,0.622191008,0.007402498,1.60E-06,7.000011222,138.5234632,
Tirunelveli,1984,1,3,,,Tirunelveli,3,0,1871307,1,Tirunelveli,0.61478851,0.622191008,0.007402498,1.60E-06,3.000004809,138.5234632,
Tiruvannamalai,2021,1,16,,,Tiruvannamalai,48,10,2908761,5,Tiruvannamalai,1.068840485,0.111931507,0.956908978,1.65E-05,16.00026403,27834.19516,
Tiruvannamalai,2022,1,1,,,Tiruvannamalai,48,10,2908761,5,Tiruvannamalai,1.068840485,0.111931507,0.956908978,1.65E-05,1.000016502,27834.19516,
Tonk,2021,1,1,,,Tonk,137,252,1641156,21,Tonk,0.845948588,0.871896612,0.025948024,8.35E-05,1.000083478,425.8475528,
Tonk,2023,1,1,,,Tonk,137,252,1641156,21,Tonk,0.845948588,0.871896612,0.025948024,8.35E-05,1.000083478,425.8475528,
Tripura,1981,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Tumakuru,1972,1,7,,,Tumakuru,25,2,2774415,17,Tumakuru,0.340404409,0.284595715,0.055808694,9.01E-06,7.000063076,1548.364778,
Tumakuru,2000,1,1,,,Tumakuru,25,2,2774415,17,Tumakuru,0.340404409,0.284595715,0.055808694,9.01E-06,1.000009011,1548.364778,
Tumakuru,2014,1,1,,,Tumakuru,25,2,2774415,17,Tumakuru,0.340404409,0.284595715,0.055808694,9.01E-06,1.000009011,1548.364778,
Tumakuru,2021,1,4,,,Tumakuru,25,2,2774415,17,Tumakuru,0.340404409,0.284595715,0.055808694,9.01E-06,4.000036044,1548.364778,
Tumakuru,2022,1,1,,,Tumakuru,25,2,2774415,17,Tumakuru,0.340404409,0.284595715,0.055808694,9.01E-06,1.000009011,1548.364778,
Udaipur,2023,1,1,,,Udaipur,97,6,3607694,14,Udaipur,0.289382661,0.290943084,0.001560423,2.69E-05,1.000026887,56.29528695,
Udam Singh Nagar,2023,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Udhampur,2022,1,1,,,Udhampur,121,8,695644,5,Udhampur,0.487802833,0.013526323,0.47427651,0.00017394,1.00017394,3299.276085,
Udupi,2013,1,1,,,Udupi,58,21,1144919,10,Udupi,0.74927375,0.741689148,0.007584602,5.07E-05,1.000050659,86.83754937,
West Madhya Pradesh,2006,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Umaria,2023,1,1,,,Umaria,3,0,849658,7,Umaria,0.907342834,0.911756287,0.004413453,3.53E-06,1.000003531,37.49925649,
Una,2023,2,2,,,Una,65,5,573625,6,Una,0.647137511,0.628882095,0.018255416,0.000113314,4.000453258,104.71763,
Unnao,2022,1,1,,,Unnao,97,4,3601532,18,Unnao,3.590127624,0.07773585,3.512391774,2.69E-05,1.000026933,126499.9137,
Unnao,2023,1,2,,,Unnao,97,4,3601532,18,Unnao,3.590127624,0.07773585,3.512391774,2.69E-05,2.000053866,126499.9137,
Upper Lower Subansiri,2016,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Upper Lower Subansiri,2022,2,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,10.00057375,18263.97663,
Upper Lower Subansiri,2023,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Upper Lower Subansiri,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Anjaw,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Changlang,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Tawang,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Papum Pare,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Tirap,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
East Siang,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Lohit,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kurung Kumey,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Lower Lower Subansiri,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
East Kameng,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
West Kameng,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Kra Daadi,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Namsai,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Longding,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Upper Siang,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Lower Siang,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Dibang Valley,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Lower Dibang Valley,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Siang,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Shi Yomi,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Pak,2015,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Upper Lower Subansiri,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Anjaw,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Changlang,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Tawang,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Papum Pare,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Tirap,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
East Siang,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Lohit,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Kurung Kumey,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Lower Lower Subansiri,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
East Kameng,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
West Kameng,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Kra Daadi,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Namsai,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Longding,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Upper Siang,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Lower Siang,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
Dibang Valley,1983,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
